SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100177B,0.9133918881416321,0.9135026931762695,0.9144477844238281,0.9122251272201538,3,2,2,6,6,2,98978,99597,94600,113306,113349,105537,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100177B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100177B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100177B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100177B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100177B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100177B_ET.npz']"
100205A,0.7469115853309631,0.8257261514663696,0.8405405282974243,0.5744680762290955,3,3,2,1,2,2,750,760,241,696,720,229,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100205A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100205A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100205A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100205A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100205A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100205A_ET.npz']"
100295A,0.9508803486824036,0.9512171745300293,0.9534798264503479,0.9479442238807678,3,3,3,3,3,2,110345,111332,105477,117235,117300,112059,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100295A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100295A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100295A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100295A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100295A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100295A_ET.npz']"
100265A,0.5449996590614319,0.5979812145233154,0.6019417643547058,0.43507587909698486,19,18,8,31,31,7,2460,2478,827,3286,3290,952,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100265A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100265A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100265A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100265A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100265A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100265A_ET.npz']"
100245A,0.8473055362701416,0.8530617356300354,0.8868003487586975,0.8020545840263367,5,5,3,2,2,4,11275,11181,7122,11898,12653,8453,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100245A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100245A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100245A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100245A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100245A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100245A_ET.npz']"
100298A,0.7011494636535645,0.7189577221870422,0.7209145426750183,0.6635761857032776,9,8,7,9,9,8,21577,21465,17651,34838,34869,29807,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100298A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100298A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100298A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100298A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100298A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100298A_ET.npz']"
100348A,0.794887363910675,0.7804028987884521,0.8821396231651306,0.7221195101737976,3,3,1,2,2,2,2182,2197,725,1839,2215,898,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100348A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100348A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100348A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100348A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100348A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100348A_ET.npz']"
100218A,0.9575158953666687,0.9575009346008301,0.9577853679656982,0.9572614431381226,5,3,1,3,3,1,99388,100269,93879,103087,103144,95622,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100218A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100218A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100218A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100218A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100218A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100218A_ET.npz']"
100117A,0.8404709696769714,0.82596755027771,0.8253493309020996,0.8700959086418152,3,3,1,17,17,1,1820,1823,1738,2185,2185,1703,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100117A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100117A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100117A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100117A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100117A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100117A_ET.npz']"
100130A,0.7615584135055542,0.7241379022598267,0.7989789247512817,0.0,6,7,4,2,2,0,916,895,314,592,672,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100130A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100130A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100130A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100130A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100130A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100130A_ET.npz']"
100139B,0.9004929661750793,0.90398770570755,0.907301127910614,0.890190064907074,7,6,3,9,9,3,12231,12055,10470,11818,11818,9683,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100139B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100139B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100139B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139B_ET.npz']"
100261B,0.8242499232292175,0.8412476778030396,0.8528146743774414,0.7786874771118164,4,4,3,5,5,2,9159,9083,6859,11584,11843,9019,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100261B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100261B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100261B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100261B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100261B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100261B_ET.npz']"
100361A,0.7596787810325623,0.5817541480064392,0.9454525709152222,0.7518296837806702,6,6,17,12,12,11,71759,71876,19027,36156,73447,15542,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100361A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100361A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100361A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100361A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100361A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100361A_ET.npz']"
100212C,0.22804319858551025,0.3400000035762787,0.3441295623779297,0.0,3,3,1,15,15,1,141,135,13,359,359,12,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100212C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100212C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100212C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100212C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100212C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100212C_ET.npz']"
100108D,0.7276678085327148,0.8033333420753479,0.7979966402053833,0.5816733241081238,3,4,4,3,3,3,329,328,143,271,271,108,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100108D_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100108D_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100108D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100108D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100108D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100108D_ET.npz']"
100146A,0.9262110590934753,0.93155437707901,0.9295942783355713,0.9174845814704895,6,6,6,8,8,8,27439,27387,26128,26151,26174,24711,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100146A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100146A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100146A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100146A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100146A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100146A_ET.npz']"
100151A,0.9279239773750305,0.9286798238754272,0.9300029277801514,0.9250891804695129,5,6,3,1,1,1,10060,10014,9326,10369,10444,10017,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100151A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100151A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100151A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100151A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100151A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100151A_ET.npz']"
100319B,0.9079286456108093,0.9106881618499756,0.9126629829406738,0.900434672832489,11,11,7,13,13,9,124114,125082,110220,141226,141277,121668,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100319B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100319B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100319B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100319B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100319B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100319B_ET.npz']"
100221A,0.8564317226409912,0.8724831938743591,0.8635851144790649,0.8332268595695496,1,1,1,1,1,1,810,790,710,978,984,855,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100221A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100221A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100221A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100221A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100221A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100221A_ET.npz']"
100226B,0.8358354568481445,0.8485144376754761,0.8469427824020386,0.812049150466919,10,10,9,12,12,8,9334,9308,8382,11130,11168,9777,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100226B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100226B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100226B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100226B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100226B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100226B_ET.npz']"
100318A,0.564168393611908,0.5868814587593079,0.599526047706604,0.5060975551605225,11,10,4,4,4,4,540,515,140,329,329,188,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100318A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100318A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100318A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100318A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100318A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100318A_ET.npz']"
100125A,0.8868557810783386,0.8954857587814331,0.8892716765403748,0.875809907913208,1,1,1,1,1,1,1864,1852,1702,2212,2212,2002,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100125A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100125A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100125A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100125A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100125A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100125A_ET.npz']"
100111B,0.8452787399291992,0.8882598876953125,0.887948215007782,0.759628176689148,13,14,17,13,13,20,11944,11862,6897,11727,11761,5904,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100111B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100111B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100111B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100111B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100111B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100111B_ET.npz']"
100273A,0.8586965203285217,0.8622190356254578,0.8758405447006226,0.8380300998687744,11,11,9,14,14,6,10756,10573,6797,11758,12180,7823,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100273A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100273A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100273A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100273A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100273A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100273A_ET.npz']"
100249A,0.9057667255401611,0.9230685830116272,0.9223938584327698,0.8718377351760864,4,4,5,4,4,7,29160,29155,18728,26253,26253,15978,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100249A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100249A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100249A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100249A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100249A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100249A_ET.npz']"
100238D,0.5671655535697937,0.615509569644928,0.6057376861572266,0.4802494943141937,12,12,6,16,16,4,1084,1061,329,1379,1379,633,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100238D_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238D_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238D_ET.npz']"
100386D,0.9144540429115295,0.9080855250358582,0.9206942915916443,0.9145823121070862,5,4,7,4,4,3,86863,87246,73014,85667,88063,78231,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100386D_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386D_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386D_ET.npz']"
100224A,0.653329610824585,0.6467065811157227,0.652567982673645,0.6607142686843872,5,5,2,3,3,1,201,198,59,133,133,53,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100224A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100224A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100224A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100224A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100224A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100224A_ET.npz']"
100369A,0.9081318378448486,0.9091936349868774,0.9160779714584351,0.8991239070892334,5,5,7,2,2,2,41316,41434,35100,45396,46052,38981,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100369A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369A_ET.npz']"
100167A,0.6151946187019348,0.6832460761070251,0.6902065277099609,0.4721311330795288,8,9,4,9,9,5,787,760,277,741,741,333,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100167A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100167A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100167A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100167A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100167A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100167A_ET.npz']"
100305A,0.9146148562431335,0.9273279309272766,0.9314268231391907,0.8850896954536438,5,5,6,5,5,5,79400,79704,46162,83964,84223,49356,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100305A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100305A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100305A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100305A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100305A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100305A_ET.npz']"
100147A,0.6878187656402588,0.6552667617797852,0.896884024143219,0.5113056302070618,4,3,3,4,4,6,9215,9498,3635,5405,9180,1849,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100147A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100147A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100147A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100147A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100147A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100147A_ET.npz']"
100385A,0.7937909960746765,0.8167330622673035,0.8252032399177551,0.7394366264343262,2,3,1,2,2,1,273,261,155,229,231,129,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100385A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100385A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100385A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100385A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100385A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100385A_ET.npz']"
100255C,0.7670478820800781,0.7749674320220947,0.7701528072357178,0.7560234665870667,20,19,14,20,20,16,20094,19840,17963,29010,29049,27152,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100255C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255C_ET.npz']"
100154D,0.925859272480011,0.9244963526725769,0.9270760416984558,0.9260053634643555,10,10,11,10,10,8,155940,156761,122552,163912,172157,132872,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100154D_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100154D_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100154D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100154D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100154D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100154D_ET.npz']"
100266A,0.696214497089386,0.7110592126846313,0.7081995010375977,0.669384777545929,9,7,3,8,8,2,14025,14127,8770,11655,11716,7663,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100266A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100266A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100266A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100266A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100266A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100266A_ET.npz']"
100386C,0.9056182503700256,0.9051985740661621,0.9251270294189453,0.886529266834259,3,3,4,4,4,5,51048,51218,36400,54847,56845,41673,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100386C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386C_ET.npz']"
100174A,0.24798907339572906,0.28418803215026855,0.3395688533782959,0.12021036446094513,8,8,14,2,2,4,13096,13431,10867,2816,3408,1112,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100174A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100174A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100174A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100174A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100174A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100174A_ET.npz']"
100185A,0.9104499816894531,0.9384239315986633,0.9370195865631104,0.85590660572052,3,2,1,1,1,1,12441,12329,7566,12520,12520,6994,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100185A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100185A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100185A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100185A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100185A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100185A_ET.npz']"
100268A,0.776235818862915,0.795269787311554,0.8004032373428345,0.7330343723297119,2,1,1,1,1,1,1989,1898,1633,2070,2070,1712,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100268A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100268A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100268A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100268A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100268A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100268A_ET.npz']"
100163C,0.9152881503105164,0.9177468419075012,0.9161770939826965,0.9119403958320618,4,4,3,13,13,5,10306,10259,9134,10678,10678,9115,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100163C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100163C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100163C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100163C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100163C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100163C_ET.npz']"
100300C,0.9096917510032654,0.915831446647644,0.9181176424026489,0.8951261639595032,10,10,12,12,12,10,20845,21002,18145,22556,22646,19977,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100300C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100300C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100300C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100300C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100300C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100300C_ET.npz']"
100357A,0.8344503045082092,0.8736637234687805,0.875339925289154,0.7543473839759827,6,6,3,7,7,3,27328,27362,15878,24122,24122,13220,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100357A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100357A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100357A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100357A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100357A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100357A_ET.npz']"
100210A,0.7893059849739075,0.7993431091308594,0.8024032115936279,0.7661716938018799,9,9,7,8,8,11,8935,8867,7064,10551,10607,8627,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100210A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100210A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100210A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100210A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100210A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100210A_ET.npz']"
100129A,0.5099062919616699,0.6482334733009338,0.663536787033081,0.21794871985912323,5,4,5,4,4,3,387,375,94,264,264,62,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100129A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100129A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100129A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100129A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100129A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100129A_ET.npz']"
100166A,0.8713608384132385,0.8747643828392029,0.8781479597091675,0.86117023229599,7,7,6,6,6,5,23958,23540,19114,21133,21211,17067,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100166A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100166A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100166A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100166A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100166A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100166A_ET.npz']"
100155A,0.5082587003707886,0.505450963973999,0.5110663771629333,0.0,10,10,4,9,9,0,685,670,181,324,324,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100155A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100155A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100155A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100155A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100155A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100155A_ET.npz']"
100255A,0.7580476403236389,0.7688845992088318,0.7669971585273743,0.7382612228393555,16,17,15,19,19,12,19649,19364,16971,28790,28850,24047,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100255A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255A_ET.npz']"
