SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100205A,0.6390560865402222,0.7448818683624268,0.7826759219169617,0.3896103799343109,3,3,2,1,2,2,574,573,156,696,720,229,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100205A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100205A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100205A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100205A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100205A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100205A_ET.npz']"
100295A,0.950064480304718,0.9512646198272705,0.956506073474884,0.9424228072166443,5,6,2,3,3,2,115245,116204,108914,117235,117300,112059,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100295A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100295A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100295A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100295A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100295A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100295A_ET.npz']"
100265A,0.5053346753120422,0.6043956279754639,0.6001109480857849,0.3114973306655884,33,34,18,31,31,7,2174,2119,544,3286,3290,952,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100265A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100265A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100265A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100265A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100265A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100265A_ET.npz']"
100245A,0.8661357760429382,0.8718286752700806,0.8979362845420837,0.8286424875259399,3,4,6,2,2,4,12382,12302,9241,11898,12653,8453,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100245A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100245A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100245A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100245A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100245A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100245A_ET.npz']"
100298A,0.3307987153530121,0.34953755140304565,0.3451941907405853,0.29766443371772766,27,27,22,9,9,8,75010,76871,70682,34838,34869,29807,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100298A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100298A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100298A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100298A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100298A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100298A_ET.npz']"
100348A,0.7456046938896179,0.7919824123382568,0.898810863494873,0.5460207462310791,5,6,2,2,2,2,2252,2242,1992,1839,2215,898,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100348A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100348A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100348A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100348A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100348A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100348A_ET.npz']"
100218A,0.955583393573761,0.9550787210464478,0.9565008878707886,0.9551706314086914,4,2,3,3,3,1,104988,105389,94432,103087,103144,95622,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100218A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100218A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100218A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100218A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100218A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100218A_ET.npz']"
100117A,0.7867546081542969,0.7761270403862,0.7762580513954163,0.8078787922859192,3,4,2,17,17,1,1719,1690,1597,2185,2185,1703,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100117A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100117A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100117A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100117A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100117A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100117A_ET.npz']"
100130A,0.7544239163398743,0.7148648500442505,0.793982982635498,0.0,14,10,2,2,2,0,888,857,369,592,672,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100130A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100130A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100130A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100130A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100130A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100130A_ET.npz']"
100139B,0.8784217238426208,0.8800784349441528,0.8869042992591858,0.8682823181152344,24,20,12,9,9,3,13682,13488,11939,11818,11818,9683,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100139B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100139B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100139B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139B_ET.npz']"
100261B,0.7728731632232666,0.778511106967926,0.7885159850120544,0.7515923380851746,4,4,3,5,5,2,7961,7941,6681,11584,11843,9019,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100261B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100261B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100261B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100261B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100261B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100261B_ET.npz']"
100361A,0.8022971153259277,0.7655596733093262,0.8480246663093567,0.7933071255683899,16,28,52,12,12,11,49000,60759,18823,36156,73447,15542,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100361A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100361A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100361A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100361A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100361A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100361A_ET.npz']"
100212C,0.04465419054031372,0.06877192854881287,0.06519065052270889,0.0,23,26,25,15,15,1,1066,1267,780,359,359,12,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100212C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100212C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100212C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100212C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100212C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100212C_ET.npz']"
100108D,0.7474492192268372,0.8246753215789795,0.8208469152450562,0.5968254208564758,5,7,4,3,3,3,345,343,207,271,271,108,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100108D_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100108D_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100108D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100108D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100108D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100108D_ET.npz']"
100146A,0.880272626876831,0.8813936710357666,0.8849616050720215,0.8744625449180603,7,7,5,8,8,8,31308,31033,29480,26151,26174,24711,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100146A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100146A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100146A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100146A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100146A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100146A_ET.npz']"
100151A,0.901925265789032,0.8913476467132568,0.8958779573440552,0.9185500741004944,45,36,18,1,1,1,12226,11972,10646,10369,10444,10017,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100151A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100151A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100151A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100151A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100151A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100151A_ET.npz']"
100319B,0.9279466271400452,0.9288367629051208,0.929996907711029,0.9250062704086304,15,12,15,13,13,9,135518,136025,116592,141226,141277,121668,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100319B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100319B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100319B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100319B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100319B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100319B_ET.npz']"
100221A,0.859180212020874,0.8719165325164795,0.8896484375,0.8159757256507874,2,3,1,1,1,1,1130,1064,1123,978,984,855,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100221A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100221A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100221A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100221A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100221A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100221A_ET.npz']"
100226B,0.8135843276977539,0.8240540623664856,0.8291103839874268,0.7875884771347046,14,13,11,12,12,8,10172,10144,9431,11130,11168,9777,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100226B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100226B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100226B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100226B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100226B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100226B_ET.npz']"
100318A,0.6788594722747803,0.7163814306259155,0.723247230052948,0.5969498753547668,6,6,5,4,4,4,489,484,271,329,329,188,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100318A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100318A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100318A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100318A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100318A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100318A_ET.npz']"
100125A,0.8889999389648438,0.90040522813797,0.9065278768539429,0.8600667119026184,1,2,1,1,1,1,2477,2399,2493,2212,2212,2002,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100125A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100125A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100125A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100125A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100125A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100125A_ET.npz']"
100111B,0.7878809571266174,0.8235102891921997,0.8274907469749451,0.7126419544219971,19,16,23,13,13,20,12875,12800,7654,11727,11761,5904,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100111B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100111B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100111B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100111B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100111B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100111B_ET.npz']"
100273A,0.8456079959869385,0.8382269740104675,0.857339084148407,0.8412578701972961,13,12,11,14,14,6,11231,11120,8077,11758,12180,7823,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100273A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100273A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100273A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100273A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100273A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100273A_ET.npz']"
100249A,0.8504559397697449,0.8721011281013489,0.8714941740036011,0.8077723979949951,8,11,9,4,4,7,32692,32756,21951,26253,26253,15978,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100249A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100249A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100249A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100249A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100249A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100249A_ET.npz']"
100238D,0.4475316107273102,0.4343053102493286,0.4308207631111145,0.4774688482284546,34,35,9,16,16,4,1536,1606,410,1379,1379,633,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100238D_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238D_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238D_ET.npz']"
100386D,0.906332790851593,0.9061828255653381,0.8994598984718323,0.9133556485176086,22,14,28,4,4,3,90580,90244,79298,85667,88063,78231,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100386D_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386D_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386D_ET.npz']"
100224A,0.735579788684845,0.7558528184890747,0.7628865838050842,0.6880000233650208,4,4,1,3,3,1,166,158,72,133,133,53,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100224A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100224A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100224A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100224A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100224A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100224A_ET.npz']"
100369A,0.9004216194152832,0.8986433744430542,0.9071652293205261,0.8954561948776245,20,23,28,2,2,2,46892,46855,39455,45396,46052,38981,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100369A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369A_ET.npz']"
100167A,0.5129931569099426,0.6058252453804016,0.6193467378616333,0.31380751729011536,27,27,17,9,9,5,804,851,145,741,741,333,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100167A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100167A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100167A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100167A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100167A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100167A_ET.npz']"
100305A,0.8476191163063049,0.8528090715408325,0.8521326780319214,0.8379156589508057,12,9,40,5,5,5,78811,78132,51394,83964,84223,49356,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100305A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100305A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100305A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100305A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100305A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100305A_ET.npz']"
100147A,0.6142414212226868,0.5987940430641174,0.8638545870780945,0.3800756633281708,9,10,5,4,4,6,10350,10402,6081,5405,9180,1849,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100147A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100147A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100147A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100147A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100147A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100147A_ET.npz']"
100385A,0.7800421118736267,0.7806841135025024,0.8008213639259338,0.7586206793785095,4,3,1,2,2,1,268,256,161,229,231,129,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100385A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100385A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100385A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100385A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100385A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100385A_ET.npz']"
100255C,0.7783746123313904,0.7802364826202393,0.7821514010429382,0.7727357745170593,20,18,12,20,20,16,23005,22675,21131,29010,29049,27152,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100255C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255C_ET.npz']"
100154D,0.9262623190879822,0.9305394887924194,0.9240850210189819,0.9241623282432556,14,13,31,10,10,8,156313,157185,128067,163912,172157,132872,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100154D_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100154D_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100154D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100154D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100154D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100154D_ET.npz']"
100266A,0.8498093485832214,0.8447937369346619,0.8451303243637085,0.8595041036605835,13,14,11,8,8,2,13795,13686,8672,11655,11716,7663,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100266A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100266A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100266A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100266A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100266A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100266A_ET.npz']"
100386C,0.893650233745575,0.8958873748779297,0.9128395318984985,0.8722237348556519,10,14,13,4,4,5,53113,52723,39281,54847,56845,41673,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100386C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386C_ET.npz']"
100174A,0.11766163259744644,0.14323773980140686,0.1715392917394638,0.03820788860321045,14,14,13,2,2,4,22708,25495,22391,2816,3408,1112,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100174A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100174A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100174A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100174A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100174A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100174A_ET.npz']"
100185A,0.8431976437568665,0.8480609059333801,0.8411052823066711,0.8404269218444824,21,27,13,1,1,1,15070,15165,7996,12520,12520,6994,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100185A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100185A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100185A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100185A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100185A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100185A_ET.npz']"
100268A,0.5902926921844482,0.6104537844657898,0.6158990859985352,0.5445250868797302,12,12,8,1,1,1,4607,4509,4352,2070,2070,1712,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100268A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100268A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100268A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100268A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100268A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100268A_ET.npz']"
100163C,0.8758057951927185,0.8763761520385742,0.8838678598403931,0.8671733140945435,12,9,7,13,13,5,12303,12115,11280,10678,10678,9115,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100163C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100163C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100163C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100163C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100163C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100163C_ET.npz']"
100300C,0.8823208808898926,0.8790053725242615,0.89156174659729,0.8763955235481262,18,14,15,12,12,10,26347,25492,22481,22556,22646,19977,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100300C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100300C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100300C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100300C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100300C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100300C_ET.npz']"
100357A,0.8311142325401306,0.864144504070282,0.8661432266235352,0.7630548477172852,4,5,10,7,7,3,28029,27844,16922,24122,24122,13220,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100357A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100357A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100357A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100357A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100357A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100357A_ET.npz']"
100210A,0.7631155848503113,0.7742212414741516,0.779332160949707,0.7357932925224304,9,9,5,8,8,11,8069,8050,5926,10551,10607,8627,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100210A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100210A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100210A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100210A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100210A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100210A_ET.npz']"
100129A,0.568801999092102,0.6746626496315002,0.6860643029212952,0.34567901492118835,4,5,4,4,4,3,403,389,100,264,264,62,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100129A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100129A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100129A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100129A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100129A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100129A_ET.npz']"
100166A,0.8540294766426086,0.8622840642929077,0.8607180118560791,0.8390863537788391,10,12,10,6,6,5,24882,25780,20102,21133,21211,17067,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100166A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100166A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100166A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100166A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100166A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100166A_ET.npz']"
100155A,0.5834425687789917,0.5821596384048462,0.584725558757782,0.0,12,12,6,9,9,0,528,514,53,324,324,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100155A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100155A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100155A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100155A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100155A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100155A_ET.npz']"
100255A,0.7442752718925476,0.7574331760406494,0.758915901184082,0.7164767980575562,16,16,16,19,19,12,19877,19743,16507,28790,28850,24047,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100255A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255A_ET.npz']"
100214A,0.7255344390869141,0.7557974457740784,0.764326274394989,0.6564794778823853,31,30,17,14,14,16,6548,6657,4366,6130,6204,4076,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100214A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100214A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100214A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100214A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100214A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100214A_ET.npz']"
100193B,0.8925531506538391,0.8912690877914429,0.8981859683990479,0.8882045745849609,6,7,2,2,2,2,6551,6447,6213,5773,5791,5478,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100193B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100193B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100193B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100193B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100193B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100193B_ET.npz']"
